family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
578,1,12,31,2,22,58,10,24,25,4,5
579,32,9,88,94,26,82,4,46,87,3,4
580,83,96,39,42,20,88,1,78,61,36,4
581,1,82,72,74,76,19,52,25,4,45,4
582,67,33,45,1,52,75,48,7,47,28,4
583,6,46,11,78,54,38,10,18,80,1,4
584,77,47,18,10,17,85,33,83,7,86,2
585,87,26,55,37,39,1,90,14,82,12,4
586,91,73,1,68,70,43,75,59,8,52,6
587,74,36,38,59,49,16,31,1,71,25,4
588,26,60,25,37,32,4,23,56,50,1,4
589,39,80,73,54,87,72,67,26,69,23,6
590,82,39,36,21,46,74,66,12,50,17,4
591,19,68,45,73,10,18,1,75,72,47,4
592,29,17,18,45,27,72,26,96,11,25,4
593,48,74,38,89,12,8,83,9,5,2,7
594,11,9,17,80,83,42,82,36,100,32,3
595,65,58,24,10,53,28,96,61,70,9,3
596,66,84,12,25,1,52,3,46,41,54,3
597,26,4,75,6,7,40,1,8,42,29,4
598,34,26,28,56,43,97,8,46,24,47,3
599,54,22,41,59,11,1,60,97,31,10,3
600,38,54,87,1,86,56,82,50,66,59,2
601,38,71,51,9,60,82,58,24,87,8,3
602,58,80,47,81,94,29,82,95,12,33,7
603,1,23,24,79,12,32,47,66,29,26,5
604,10,1,14,47,12,38,41,24,4,82,4
605,65,1,18,68,74,12,33,59,46,99,5
606,36,80,81,56,18,4,49,54,31,2,3
607,7,14,26,79,3,24,42,57,47,68,3
608,27,46,26,95,53,66,1,3,56,67,7
609,4,1,29,27,44,12,24,93,45,66,4
610,37,88,25,11,33,32,3,95,19,52,4
611,17,74,95,20,24,5,27,44,11,53,3
612,26,49,21,12,96,9,3,67,95,28,4
613,43,60,17,1,67,10,28,81,38,18,5
614,4,22,24,12,92,13,31,76,1,25,2
615,1,30,88,59,25,94,40,58,75,66,6
616,33,60,50,11,88,26,1,4,29,38,3
617,91,1,88,46,36,11,26,28,96,39,3
618,55,3,88,1,5,18,10,42,16,87,5
619,31,4,87,51,96,49,17,26,74,47,2
620,30,95,4,86,60,89,61,92,5,7,6
621,31,17,52,26,29,11,27,4,25,53,6
622,33,10,95,39,86,11,79,38,88,58,4
623,80,32,53,19,45,33,89,31,39,1,5
624,26,20,75,27,32,91,60,50,1,16,4
625,39,84,24,73,27,15,12,43,16,18,5
626,22,68,72,80,24,2,6,38,4,1,6
627,80,73,88,83,59,21,27,54,1,50,5
628,55,93,15,89,67,5,10,7,14,49,4
629,35,63,19,18,21,48,51,96,25,14,3
630,1,59,18,13,19,82,40,41,38,46,5
631,23,61,12,80,67,25,28,81,45,55,4
632,24,80,12,54,95,74,10,26,6,40,4
633,80,40,67,89,21,31,53,52,74,97,4
634,4,17,88,44,27,47,33,10,65,73,5
635,1,9,89,27,57,47,96,19,61,11,4
636,87,100,95,7,32,68,50,47,53,45,8
637,18,68,38,33,94,12,58,89,3,74,4
638,7,9,68,1,47,33,66,17,35,89,2
639,4,11,66,25,80,34,68,72,3,74,4
640,1,66,28,70,78,80,18,12,24,6,2
641,68,73,39,75,46,32,25,4,11,17,5
642,14,24,100,22,82,81,59,1,75,53,6
643,2,5,82,24,18,1,38,60,44,25,4
644,87,25,18,2,1,97,81,73,88,60,2
645,42,93,66,54,3,40,55,73,31,86,4
646,19,46,80,18,11,1,48,88,82,74,2
647,66,52,46,59,1,56,58,17,12,40,4
648,16,17,27,66,45,6,82,69,67,54,2
649,40,47,94,10,18,3,9,53,15,59,3
650,38,47,14,32,17,73,10,45,11,52,4
651,88,39,5,1,46,53,44,24,67,43,5
652,54,75,20,1,16,53,32,46,40,24,7
653,15,46,1,34,38,52,13,39,35,25,5
654,40,23,62,3,1,4,54,67,58,21,3
655,25,40,26,94,5,10,63,87,1,11,5
656,60,10,25,74,43,54,81,95,31,12,4
657,9,81,5,6,16,10,17,36,3,52,2
658,40,7,15,96,67,26,53,11,85,4,3
659,17,74,68,48,21,19,1,4,87,98,8
660,64,81,47,53,6,61,22,71,28,25,5
661,89,17,94,6,5,1,43,18,44,3,4
662,66,17,11,67,80,43,28,48,21,32,7
663,88,92,40,82,67,16,8,89,71,51,6
664,19,38,96,20,18,54,1,32,75,59,3
665,73,4,74,88,1,3,59,52,43,61,3
666,9,39,65,19,62,22,89,32,23,47,7
667,36,10,40,99,68,75,5,56,35,49,5
668,99,46,82,70,47,73,32,17,76,39,2
669,46,90,87,66,74,38,1,68,40,67,3
670,33,23,6,10,21,12,81,16,67,45,3
671,1,5,57,10,75,24,96,11,47,71,8
672,75,17,18,74,4,54,1,81,11,38,2
673,75,3,11,71,1,53,6,57,4,96,3
674,17,41,68,65,1,24,66,82,18,60,5
675,24,67,17,87,90,82,1,32,58,61,5
676,45,1,53,81,33,46,38,96,26,11,4
677,8,40,10,14,74,24,22,53,54,1,5
678,45,36,39,60,6,4,76,83,19,34,4
679,26,36,24,68,19,27,25,28,17,45,4
680,73,1,15,47,19,61,40,32,3,4,3
681,1,46,12,43,21,45,50,10,27,49,6
682,11,93,5,66,31,22,12,52,94,82,2
683,82,26,16,8,32,88,57,1,44,71,2
684,42,58,1,24,36,40,53,68,55,80,3
685,66,49,20,11,82,40,3,80,84,100,4
686,96,60,89,32,11,17,25,3,53,28,4
687,31,9,1,75,26,80,100,45,22,89,4
688,68,92,41,28,55,40,67,56,54,21,4
689,25,94,95,75,26,6,1,50,5,20,3
690,96,73,14,28,48,88,10,77,47,18,4
691,17,54,33,81,6,97,46,40,16,82,5
692,81,76,25,11,54,14,19,38,17,73,4
693,59,4,11,1,97,28,17,98,66,18,4
694,48,93,24,22,51,1,21,2,76,47,6
695,92,3,44,67,68,1,95,31,11,94,4
696,77,95,82,54,34,39,96,73,74,1,4
697,82,33,45,13,24,59,70,37,38,32,5
698,32,33,1,36,66,24,4,26,94,73,7
699,43,52,91,54,26,81,23,40,57,7,4
700,77,94,73,54,95,46,10,81,59,40,3
701,87,96,83,46,74,29,1,17,81,25,3
702,97,16,38,52,81,96,26,82,1,41,5
703,35,32,38,12,34,52,19,1,66,10,4
704,96,59,18,88,1,25,21,46,89,63,4
705,46,1,82,59,11,53,25,39,5,91,3
706,8,18,46,17,31,5,9,29,73,22,3
707,30,5,76,28,53,56,61,52,40,29,4
708,24,75,3,32,73,96,13,5,81,1,3
709,3,25,75,47,36,20,74,45,54,29,5
710,47,45,78,29,89,16,6,19,22,52,2
711,95,96,64,17,1,55,75,61,29,27,2
712,6,18,96,12,81,9,59,85,4,53,4
713,52,28,25,1,21,36,54,33,89,45,4
714,12,2,3,4,1,82,60,50,19,35,3
715,15,1,5,32,67,80,81,4,61,12,5
716,3,26,88,38,44,87,19,41,2,96,4
717,75,54,59,18,1,69,40,81,46,25,2
718,63,38,33,26,29,50,40,36,15,88,3
719,57,36,29,12,25,4,10,80,81,35,4
720,15,2,18,89,5,16,48,33,17,46,4
721,27,42,20,87,31,88,74,75,70,54,6
722,16,46,47,60,3,88,54,32,11,21,4
723,5,1,9,46,70,29,94,22,75,80,2
724,1,59,44,25,61,97,11,23,54,3,4
725,11,38,5,7,17,46,8,27,94,34,5
726,37,87,80,40,47,78,4,19,10,52,2
727,53,52,17,42,97,82,24,6,31,19,2
728,1,40,12,47,19,53,25,2,31,54,5
729,1,88,68,5,59,67,18,80,10,31,3
730,3,73,59,15,1,69,96,46,9,10,4
731,10,67,61,18,53,60,58,30,75,32,2
732,15,38,1,5,53,66,23,3,36,27,5
733,61,74,73,33,84,60,14,39,3,11,5
734,40,87,25,52,31,11,39,82,6,34,4
735,31,1,19,80,3,33,66,44,25,88,3
736,96,45,17,95,1,75,5,32,82,90,5
737,22,66,52,68,5,47,61,97,65,39,5
738,55,24,73,16,18,39,33,56,8,58,3
739,31,50,57,1,47,65,19,87,18,14,4
740,16,60,38,24,21,17,88,67,52,3,5
741,54,18,17,38,33,12,15,31,1,43,4
742,85,7,40,39,89,32,20,25,15,13,2
743,89,34,61,15,1,52,73,69,66,40,4
744,69,61,46,62,54,89,30,74,18,87,4
745,52,12,4,14,73,17,93,5,55,19,4
746,58,26,1,37,12,98,82,25,96,24,4
747,31,51,87,10,40,68,53,62,76,56,3
748,17,55,30,22,42,35,94,97,12,19,6
749,33,24,17,61,66,38,19,68,54,1,3
750,1,53,17,24,10,20,81,75,16,26,5
751,4,9,44,64,3,74,18,12,1,67,4
752,16,46,87,81,89,38,3,9,80,10,4
753,7,2,32,40,89,38,31,5,87,75,6
754,79,38,58,26,80,23,24,61,98,46,5
755,52,80,41,32,1,61,39,11,95,75,3
756,38,53,11,5,2,93,94,51,1,52,5
757,32,47,80,26,65,23,53,59,33,1,4
758,39,44,95,30,24,40,1,80,58,18,4
759,33,41,24,66,19,81,32,67,56,44,2
760,19,61,18,74,81,51,1,25,31,8,5
761,87,92,26,38,30,45,11,58,14,1,5
762,34,48,74,19,80,54,66,15,22,82,7
763,51,78,66,88,13,38,5,27,54,23,4
764,36,94,44,19,3,11,39,18,43,35,5
765,3,1,44,16,49,19,51,59,40,11,3
766,4,40,13,96,25,87,20,39,1,31,3
767,74,68,26,10,93,46,56,4,45,17,3
768,87,34,10,38,1,2,11,45,71,5,4
769,61,41,66,5,39,45,82,12,33,17,3
770,4,15,6,95,43,94,82,88,26,80,3
771,39,5,40,59,18,66,54,62,46,73,5
772,60,42,40,30,61,82,53,1,5,46,3
773,89,29,98,54,80,96,87,66,52,91,8
774,66,32,51,3,26,39,76,19,61,79,5
775,31,96,52,20,88,53,75,21,1,25,4
776,77,5,60,31,86,53,81,87,47,68,2
777,45,38,27,7,66,19,46,73,12,88,6
778,57,94,33,73,31,18,52,27,1,43,4
779,67,11,9,18,75,54,45,48,61,2,6
780,87,45,50,49,92,10,38,1,14,61,4
781,2,28,20,4,77,1,17,96,12,32,2
782,59,54,11,81,20,8,1,17,13,32,4
783,73,19,16,75,50,3,11,37,10,25,8
784,54,26,80,96,8,5,33,1,24,52,2
785,9,77,31,47,1,59,48,24,41,56,6
786,45,20,12,11,55,61,40,87,80,62,2
787,80,61,28,45,10,3,24,46,7,52,4
788,45,11,22,94,1,96,95,78,18,10,3
789,12,27,26,5,8,46,7,79,93,20,4
790,28,38,7,74,1,73,14,45,4,80,4
791,39,1,38,14,60,15,5,22,4,50,3
792,1,47,87,61,14,46,94,81,44,74,3
793,34,13,45,18,1,40,57,59,95,12,3
794,88,52,62,68,82,19,18,40,32,87,2
795,94,36,50,15,18,82,1,52,41,53,4
796,53,81,96,24,12,30,82,77,21,48,3
797,21,87,1,20,28,73,88,94,38,95,4
798,68,54,14,77,40,1,72,2,34,17,3
799,67,64,11,88,83,25,4,87,60,1,2
800,75,94,69,88,67,52,49,87,43,18,4
801,94,4,1,47,61,39,55,89,62,93,5
802,46,87,25,31,68,1,75,29,61,26,4
803,1,95,96,46,87,24,56,53,26,60,3
804,59,33,15,54,55,3,19,81,1,40,3
805,28,77,67,47,49,19,33,89,30,35,5
806,28,59,96,66,18,53,40,82,41,47,3
807,46,38,47,31,29,27,39,53,9,95,2
808,61,70,67,53,57,47,4,26,15,19,2
809,26,19,75,46,54,25,95,40,82,87,5
810,1,10,61,26,5,47,74,96,54,4,4
811,53,5,3,12,13,72,94,7,95,25,6
812,83,87,21,25,39,4,26,74,60,89,3
813,95,61,47,75,11,26,19,83,5,27,4
814,80,27,12,2,82,44,23,15,11,17,6
815,4,11,92,30,19,69,33,63,66,17,5
816,4,18,71,54,46,75,26,97,19,57,2
817,75,6,29,84,33,59,41,74,55,1,4
818,33,57,81,37,1,2,40,15,47,6,4
819,1,17,94,47,40,88,20,74,64,52,5
820,80,89,38,24,93,61,67,44,19,8,2
821,47,18,31,77,1,86,16,11,25,6,4
822,47,14,60,71,10,3,56,100,75,26,6
823,79,46,61,97,52,10,60,4,2,88,4
824,87,1,31,67,73,32,45,40,54,47,7
825,10,59,5,51,55,3,93,40,37,18,6
826,40,10,5,4,1,32,59,11,22,96,4
827,1,77,31,3,54,5,75,12,82,81,7
828,24,81,82,2,39,89,59,34,53,3,7
829,93,5,9,1,38,47,11,53,3,19,6
830,1,81,45,95,46,43,33,12,61,40,6
831,62,10,33,50,95,48,26,66,12,7,4
832,17,32,19,54,89,10,53,98,33,40,3
833,100,87,82,75,45,5,65,68,46,40,2
834,75,26,1,73,89,100,19,12,32,5,3
835,11,25,26,53,47,30,3,24,13,14,2
836,4,17,35,80,39,14,29,79,28,22,7
837,1,65,94,14,18,66,82,46,25,20,4
838,69,59,77,52,31,4,64,100,35,38,8
839,24,87,1,48,84,52,54,23,20,53,5
840,75,42,33,91,46,10,69,5,68,40,3
841,25,94,65,18,31,61,11,80,55,1,4
842,14,89,1,9,80,10,21,39,29,36,2
843,33,39,75,4,80,26,22,74,76,54,3
844,11,54,40,89,1,4,45,38,48,24,2
845,4,1,45,11,74,61,22,28,25,54,5
846,3,25,59,77,1,47,81,45,8,51,4
847,34,39,1,75,17,87,68,46,52,8,7
848,48,80,46,52,6,68,64,67,19,28,5
849,60,94,24,81,36,48,31,59,12,61,3
850,43,40,61,93,31,18,19,25,13,81,5
851,11,24,17,10,47,74,3,88,80,73,2
852,31,17,10,90,51,32,61,15,48,1,3
853,6,8,14,19,87,54,18,47,81,4,2
854,74,45,32,94,31,16,30,62,33,51,2
855,61,82,20,12,1,27,96,4,89,11,4
856,26,47,88,31,17,95,74,89,85,82,7
857,2,37,3,45,1,75,66,54,60,89,4
858,25,7,47,52,32,4,73,6,44,60,5
859,88,10,4,68,52,90,91,8,67,1,5
860,1,55,3,5,18,81,17,45,33,47,4
861,33,5,17,11,55,3,60,61,67,1,3
862,89,4,82,68,1,13,78,54,5,66,3
863,35,23,66,47,7,11,74,96,34,3,5
864,78,42,27,17,26,87,12,18,3,74,4
865,39,96,44,38,91,12,87,9,1,16,4
866,39,48,1,45,59,12,68,17,41,26,5
867,43,54,25,40,4,38,67,50,58,53,7
868,87,74,76,1,34,18,30,24,73,90,4
869,63,29,1,12,32,88,6,84,82,3,4
870,39,81,54,97,72,1,74,20,60,46,4
871,27,13,60,28,2,75,53,67,80,33,3
872,96,81,69,12,3,14,28,47,59,54,3
873,43,40,69,45,75,95,68,1,67,19,2
874,62,3,80,23,12,66,43,69,55,52,4
875,64,26,19,31,45,94,58,24,53,1,3
876,3,18,14,19,5,73,72,1,81,4,6
877,34,7,61,12,95,6,39,60,87,20,5
878,18,22,25,23,10,77,53,1,34,17,4
879,24,25,26,50,32,22,41,20,12,1,7
880,46,6,39,74,64,1,4,57,20,3,4
881,45,74,84,29,39,1,32,2,94,28,8
882,72,75,87,67,1,12,52,80,18,92,4
883,54,95,59,38,47,80,18,10,11,61,6
884,61,53,54,12,92,31,1,48,26,16,5
885,82,68,83,36,21,89,96,40,39,48,5
886,2,31,30,56,96,11,19,100,3,73,3
887,88,38,94,20,1,70,58,54,73,5,4
888,46,95,28,13,19,59,44,25,5,27,2
889,74,33,4,75,94,81,66,54,60,1,4
890,4,59,60,13,32,25,39,95,5,53,2
891,61,30,68,4,18,95,54,59,1,40,6
892,69,87,23,54,66,16,73,5,46,80,5
893,23,18,68,26,52,82,38,69,54,3,4
894,94,1,16,54,19,4,95,14,25,11,2
895,95,12,38,44,5,47,43,6,66,56,2
896,95,11,39,54,53,4,3,82,17,67,4
897,19,40,66,76,8,54,84,55,49,87,5
898,72,75,29,7,28,33,80,73,12,88,8
899,73,1,89,21,10,92,32,35,45,8,5
900,50,45,3,12,82,19,1,37,58,60,4
901,31,15,68,88,17,1,13,59,12,4,4
902,68,1,31,94,54,40,16,81,47,55,5
903,12,59,6,96,4,27,47,46,14,8,4
904,56,1,42,12,17,29,43,8,5,19,5
905,90,87,72,38,20,52,48,94,39,34,4
906,79,74,29,60,96,33,80,47,5,68,8
907,60,2,51,1,21,61,20,36,89,3,7
908,34,10,39,48,61,66,26,38,9,18,4
909,61,49,14,82,75,85,1,43,26,46,4
910,57,66,96,45,31,28,12,94,25,22,2
911,39,1,89,3,88,53,96,9,50,60,5
912,18,25,67,75,36,1,54,99,94,40,2
913,1,11,67,48,26,61,68,52,27,42,5
914,77,24,17,56,67,4,88,32,43,13,4
915,1,17,31,74,32,46,2,19,80,12,2
916,95,19,40,59,87,46,74,17,33,6,5
917,8,32,1,25,4,12,26,42,40,28,4
918,87,74,62,4,27,56,26,89,38,92,3
919,94,17,99,81,86,15,84,4,24,29,2
920,52,8,26,39,18,1,17,59,67,3,2
921,18,46,47,1,39,32,12,45,61,2,4
922,21,12,86,11,69,95,67,61,88,68,7
923,11,56,66,100,45,52,23,17,1,6,2
924,47,81,39,22,26,37,1,97,34,18,4
925,56,75,20,11,94,26,17,81,4,47,3
926,4,87,97,66,18,1,57,80,60,17,2
927,52,19,2,20,81,32,25,51,1,34,3
928,41,90,26,68,87,42,61,89,43,32,8
929,1,18,12,32,95,19,77,74,59,89,2
930,18,28,26,42,80,8,17,82,77,96,4
931,78,52,94,18,5,3,30,7,29,39,5
932,59,47,26,38,22,33,18,29,8,1,5
933,33,52,63,65,75,29,67,46,25,32,5
934,47,82,74,49,10,4,100,66,16,46,5
935,27,47,79,19,98,82,89,32,3,61,7
936,80,87,19,6,1,58,84,42,12,52,2
937,63,12,69,66,45,4,31,81,11,67,5
938,88,37,31,33,47,2,73,86,1,68,5
939,1,40,67,19,68,27,88,18,93,26,3
940,18,52,60,74,2,12,89,73,61,67,3
941,24,11,56,38,75,33,80,59,66,50,3
942,1,24,27,25,67,32,38,85,3,66,5
943,1,42,4,33,95,75,47,24,48,70,4
944,86,37,68,57,95,10,12,81,58,25,3
945,75,87,1,79,54,40,11,55,36,94,3
946,1,24,45,88,91,40,16,89,73,20,5
947,26,33,98,18,1,70,68,22,53,87,3
948,27,47,1,45,5,12,34,26,38,32,2
949,94,28,32,1,62,42,69,81,95,19,5
950,1,91,5,22,80,45,47,40,23,11,7
951,67,73,79,87,1,12,2,9,74,26,8
952,3,5,13,75,80,17,90,15,53,32,5
953,80,67,31,25,69,23,6,89,18,17,6
954,83,5,89,1,54,39,26,67,4,14,4
955,54,81,36,33,97,11,1,19,34,82,5
956,8,94,24,38,68,63,15,71,75,32,4
957,12,28,42,46,33,52,53,5,13,73,2
958,6,20,45,18,1,17,12,58,23,7,7
959,22,32,29,87,82,100,18,40,60,74,3
960,52,6,33,34,73,84,24,96,3,41,2
961,78,15,39,14,44,32,4,24,3,1,3
962,60,5,8,24,23,88,68,19,12,96,5
963,29,75,46,38,16,39,1,13,12,40,3
964,45,59,14,47,4,19,81,11,52,61,7
965,55,89,18,46,17,4,24,95,65,7,6
966,96,17,38,97,45,24,5,31,52,3,5
967,16,31,1,71,23,38,33,66,69,75,5
968,88,52,92,45,94,80,10,9,67,87,2
969,40,27,60,52,96,1,53,89,90,73,6
970,47,18,12,39,60,10,87,80,28,67,4
971,67,10,19,24,61,9,11,1,21,54,2
972,11,18,83,94,12,7,1,73,88,57,5
973,39,25,9,12,62,38,60,24,36,56,4
974,33,31,46,8,40,54,38,42,96,39,4
975,19,46,26,12,25,17,94,48,88,82,4
976,46,1,11,87,49,41,39,12,5,54,4
977,1,18,59,4,25,21,73,46,54,39,3
978,60,32,10,81,25,4,24,34,89,73,4
979,22,38,95,54,46,62,26,81,67,13,4
980,94,95,11,67,12,38,45,1,17,60,3
981,60,95,32,75,59,82,4,1,67,46,2
982,74,40,81,82,94,73,1,65,44,25,8
983,10,51,94,38,13,67,47,16,45,75,7
984,51,1,81,73,89,7,20,6,68,2,2
985,89,30,95,71,2,25,1,46,26,33,5
986,20,40,85,28,51,77,57,80,42,5,6
987,1,42,26,29,2,90,9,52,66,51,2
988,54,16,47,25,1,34,57,61,73,15,4
989,2,96,27,85,47,18,11,31,52,23,8
990,12,52,23,67,18,38,31,14,1,58,4
991,3,80,5,42,55,1,81,19,12,23,3
992,12,7,89,94,39,67,96,19,4,18,5
993,96,97,17,19,73,5,13,31,8,38,8
994,58,18,66,19,4,68,46,45,55,95,4
995,61,14,34,33,26,17,75,66,10,68,8
996,59,87,17,39,1,89,61,56,12,81,4
997,1,61,84,87,80,68,31,33,55,78,4
998,55,1,57,67,39,5,17,40,14,81,6
999,80,90,87,34,53,54,73,5,47,64,8
1000,56,80,60,82,3,12,59,73,10,13,5
1001,53,59,31,57,60,32,5,87,48,67,2
1002,1,94,16,28,10,93,41,9,24,87,8
1003,26,85,43,82,24,81,7,68,38,27,4
1004,33,52,3,68,20,54,31,91,1,22,2
1005,25,47,13,12,88,46,38,23,72,3,7
1006,38,96,60,19,1,2,53,75,40,33,2
1007,95,40,49,53,36,7,97,2,3,56,4
1008,24,2,65,75,31,57,1,77,38,82,4
1009,33,31,62,47,60,24,4,46,75,38,2
1010,10,1,76,59,14,11,74,58,39,4,3
1011,17,1,58,25,73,38,72,2,35,62,6
1012,87,10,89,19,3,13,47,67,80,96,3
1013,1,82,5,83,17,10,81,39,38,90,6
1014,31,75,89,1,11,40,35,66,12,29,4
1015,59,86,26,41,56,12,10,83,51,8,5
1016,87,24,26,59,54,29,89,81,21,53,2
1017,1,17,52,20,10,2,47,53,4,14,2
1018,65,24,74,31,19,1,15,40,10,83,2
1019,82,39,24,73,47,27,12,18,35,1,3
1020,32,18,80,73,60,26,15,5,31,72,6
1021,1,75,18,3,95,55,2,9,98,54,4
1022,5,18,44,12,25,11,3,54,53,89,2
1023,23,29,59,68,25,18,16,74,45,96,3
1024,91,19,31,38,82,29,92,54,81,53,3
1025,19,50,54,18,96,87,5,80,33,26,4
1026,29,44,58,11,25,37,17,61,10,18,3
1027,21,81,42,36,89,12,59,15,94,95,3
1028,66,6,80,67,23,82,72,8,18,52,2
1029,1,31,8,16,74,12,19,88,92,46,2
1030,87,96,74,19,11,4,40,8,25,49,3
1031,17,1,81,60,5,21,92,15,40,6,7
1032,23,74,10,30,21,41,54,80,45,25,3
1033,89,16,1,28,21,25,18,5,38,59,2
1034,61,17,23,18,67,94,53,74,27,82,3
1035,1,31,49,5,80,38,4,10,19,26,4
1036,32,99,95,1,26,85,7,40,38,44,4
1037,56,30,87,96,52,20,44,54,1,4,4
1038,4,14,53,28,61,1,10,26,68,11,4
1039,52,60,49,16,73,12,53,75,8,59,2
1040,18,1,54,67,45,39,28,10,44,19,4
1041,53,19,33,94,6,12,47,1,98,10,2
1042,29,88,40,59,1,82,73,46,53,81,2
1043,75,90,57,3,52,73,39,95,68,74,4
1044,11,58,24,33,17,10,1,47,87,74,3
1045,81,63,46,39,21,44,40,25,98,72,6
1046,5,76,1,59,84,27,9,19,63,12,4
1047,10,46,15,52,19,18,56,75,1,68,3
1048,12,45,24,10,74,14,80,38,3,73,4
1049,74,94,1,54,18,11,39,19,46,40,3
1050,79,94,8,14,53,15,18,87,10,24,3
1051,82,3,24,95,32,67,1,39,46,63,6
1052,69,73,74,35,10,26,92,40,1,4,4
1053,45,74,11,1,17,38,68,94,10,73,4
1054,14,59,53,74,47,46,1,31,11,73,4
1055,33,88,60,15,65,75,23,36,1,45,6
1056,57,48,53,96,18,1,34,11,6,3,2
1057,4,38,31,61,40,13,88,23,82,45,2
1058,8,19,38,43,25,1,82,46,17,80,4
1059,5,50,94,95,24,89,11,79,25,27,6
1060,33,60,14,34,75,4,13,17,81,94,2
1061,10,18,67,87,47,1,24,57,96,54,2
1062,5,73,83,68,94,65,54,46,59,40,4
1063,60,7,84,33,67,9,97,4,17,10,8
1064,29,80,75,59,45,94,38,30,7,25,4
1065,81,66,44,1,88,14,50,96,5,84,7
1066,31,30,5,75,82,54,12,1,25,3,5
1067,5,83,68,27,66,36,2,35,25,55,4
1068,14,22,54,9,8,38,87,46,1,11,2
1069,18,52,38,80,73,19,94,64,86,61,2
1070,1,3,2,96,26,80,8,94,23,10,3
1071,65,81,59,24,89,18,1,3,5,87,7
1072,12,40,70,22,42,33,31,95,59,34,4
1073,41,3,19,44,37,59,9,6,26,82,7
1074,46,6,81,43,12,59,87,50,94,61,5
1075,1,26,66,56,54,18,46,37,80,88,6
1076,10,59,17,39,78,21,88,52,47,11,6
1077,73,61,93,25,8,53,65,60,4,5,5
1078,30,74,67,12,61,78,73,50,65,26,3
1079,41,74,48,96,68,6,40,1,44,92,4
1080,75,73,74,69,24,3,82,22,23,47,4
1081,24,1,16,45,62,60,55,51,42,25,6
1082,73,54,58,66,4,95,8,87,74,12,3
1083,18,80,42,75,25,66,12,29,52,40,3
1084,33,48,10,22,89,17,51,53,8,19,3
1085,45,34,82,89,1,19,70,10,18,60,4
1086,10,27,33,47,73,16,74,82,96,4,4
1087,1,88,31,19,53,46,79,16,37,81,4
1088,6,1,37,46,35,60,74,20,18,10,3
1089,27,36,23,54,57,15,59,1,53,31,5
1090,15,46,10,3,26,33,94,24,74,97,2
1091,66,45,80,7,27,40,33,12,94,3,4
1092,15,8,61,17,1,31,30,19,26,96,3
1093,37,74,12,68,59,4,18,25,2,55,4
1094,46,51,37,87,54,59,11,49,68,81,5
1095,1,33,5,75,39,60,46,96,3,34,5
1096,1,5,47,3,80,15,27,4,39,6,3
1097,1,11,46,30,89,38,59,39,82,19,2
1098,34,43,100,19,32,4,90,80,38,71,5
1099,97,15,75,26,3,81,88,21,14,10,2
1100,28,54,66,46,74,12,67,95,4,27,5
1101,19,26,86,1,37,14,28,52,74,96,3
1102,28,81,13,62,19,33,21,89,24,73,4
1103,26,76,86,53,3,69,14,54,7,29,3
1104,58,33,45,11,12,1,46,26,68,47,6
1105,66,31,26,37,95,43,56,81,3,32,4
1106,14,80,4,1,12,75,15,32,54,11,2
1107,4,8,98,81,75,32,67,5,24,19,7
1108,4,77,24,68,1,74,88,48,10,9,4
1109,60,16,1,56,50,59,86,11,54,96,6
1110,4,61,18,66,7,11,96,33,34,95,3
1111,19,54,40,38,65,1,3,26,94,6,2
1112,18,5,94,15,81,29,87,2,4,19,4
1113,43,25,89,19,37,1,38,2,94,49,7
1114,59,65,23,68,81,47,73,32,53,1,6
1115,90,1,61,45,52,19,57,32,81,38,4
1116,56,65,8,63,20,98,12,72,93,84,4
1117,36,27,3,97,25,1,5,4,54,66,4
1118,24,18,56,39,66,5,1,94,10,23,3
1119,94,80,60,59,49,32,31,68,47,54,5
1120,35,52,18,20,43,31,24,84,33,28,6
1121,82,77,13,95,1,45,2,26,72,60,4
1122,45,68,1,7,81,33,18,40,11,31,6
1123,47,1,5,39,54,60,81,24,16,18,2
1124,19,48,1,38,39,5,53,67,87,40,2
1125,6,52,53,22,12,28,24,26,82,7,3
1126,5,94,68,73,33,6,25,78,31,1,2
1127,43,19,65,16,7,50,94,37,82,66,6
1128,11,1,20,62,84,29,26,49,90,80,4
1129,12,46,48,61,1,82,66,10,33,19,4
1130,67,1,3,28,10,33,88,32,5,46,5
1131,4,38,39,12,76,5,33,96,48,59,7
1132,47,94,34,19,3,27,28,4,11,17,2
1133,39,63,88,80,11,35,54,17,38,2,6
1134,21,55,44,81,11,28,1,42,41,53,7
1135,90,1,55,23,5,11,66,88,94,95,4
1136,75,24,20,15,53,45,16,33,1,7,4
1137,88,75,20,41,67,47,17,5,58,32,4
1138,80,8,24,22,96,66,12,43,38,61,3
1139,12,3,85,38,18,53,52,9,23,63,4
1140,75,73,40,66,99,42,94,1,16,17,4
1141,18,46,47,27,40,73,59,14,60,13,7
1142,66,17,75,4,26,96,1,5,29,46,3
1143,1,81,60,53,34,10,74,91,75,22,6
1144,82,19,52,61,32,6,95,24,40,21,2
1145,18,28,4,12,29,52,1,38,32,51,8
1146,12,4,9,17,52,2,11,1,54,87,3
1147,47,67,49,73,24,81,53,26,1,12,2
1148,67,83,81,23,32,14,11,45,92,60,2
1149,52,96,56,31,13,40,57,94,81,89,4
1150,84,11,59,68,100,82,73,17,70,46,4
1151,95,26,24,1,50,5,81,46,14,47,3
